id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
11760,Morera,12/05/2010 10:38,Medio (4 - 8 mts),86.0,Grande,-68.8517781215,-32.8665448244,6,Residencial Norte,2694682.37982,0,medio
1324,Paraiso,29/11/2011 12:45,Muy bajo (1 - 2 mts),10.0,Chico,-68.8779484842,-32.8646721436,8,Aeroparque,2203364.73622,0,bajo
40301,Fresno europeo,11/04/2011 13:02,Medio (4 - 8 mts),146.0,Grande,-68.8453361001,-32.8803194839,1,Parque Central,1655357.93265,0,alto
16439,Paraiso,12/08/2011 10:01,Alto (> 8 mts),52.0,Mediano,-68.8418229965,-32.8635534988,4,Cuarta Oeste,1173332.70145,0,bajo
22023,Paraiso,16/05/2011 12:08,Alto (> 8 mts),168.0,Grande,-68.8582994319,-32.8928929951,5,Residencial Sur,2423808.92355,0,muy alto
15094,Paraiso,18/11/2011 09:27,Bajo (2 - 4 mts),42.0,Mediano,-68.8593344813,-32.8697549754,6,Residencial Norte,2694682.37982,0,bajo
31931,Morera,03/06/2011 09:37,Bajo (2 - 4 mts),22.0,Mediano,-68.8589833435,-32.8847081942,5,Residencial Sur,2423808.92355,0,bajo
45146,Paraiso sombrilla,01/09/2011 11:43,Medio (4 - 8 mts),146.0,Grande,-68.8244260102,-32.8705963758,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
35303,Morera,23/06/2011 16:10,Medio (4 - 8 mts),120.0,Grande,-68.8524795054,-32.8826766508,1,Parque Central,1655357.93265,0,alto
27535,Fresno europeo,27/10/2011 08:37,Alto (> 8 mts),125.0,Grande,-68.8362570706,-32.8910668266,3,Parque O'Higgins,1531146.02653,0,alto
3210,Ailanthus,26/09/2011 10:39,Medio (4 - 8 mts),52.0,Mediano,-68.8332037628,-32.8763839369,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
5416,Morera,19/04/2011 12:07,Medio (4 - 8 mts),70.0,Grande,-68.8434951618,-32.8793469524,1,Parque Central,1655357.93265,0,medio
14520,Morera,30/11/2011 16:27,Bajo (2 - 4 mts),62.0,Grande,-68.8786770601,-32.865663411,8,Aeroparque,2203364.73622,0,medio
22866,Pltano,10/05/2011 10:14,Alto (> 8 mts),168.0,Grande,-68.8562409348,-32.9016065871,5,Residencial Sur,2423808.92355,0,muy alto
32446,Acacia visco,26/05/2011 14:17,Medio (4 - 8 mts),98.0,Grande,-68.8513389442,-32.8894226912,5,Residencial Sur,2423808.92355,0,medio
41284,Pltano,30/09/2011 11:25,Alto (> 8 mts),200.0,Grande,-68.839686063,-32.8811527131,1,Parque Central,1655357.93265,0,muy alto
18473,Paraiso,07/07/2011 12:03,Medio (4 - 8 mts),145.0,Grande,-68.8389583358,-32.8742140947,1,Parque Central,1655357.93265,0,alto
28679,Pltano,02/03/2011 08:59,Alto (> 8 mts),110.0,Grande,-68.8464059598,-32.8914203624,2,Barrio Civico,2366816.36021,0,medio
41506,Olmo comun,07/04/2011 10:50,Medio (4 - 8 mts),160.0,Grande,-68.8433426612,-32.8816234657,1,Parque Central,1655357.93265,0,muy alto
10132,Morera,30/12/2010 09:53,Bajo (2 - 4 mts),28.0,Mediano,-68.855097808,-32.8715796121,6,Residencial Norte,2694682.37982,0,bajo
5476,Olmo comun,11/04/2011 12:15,Medio (4 - 8 mts),120.0,Grande,-68.8460389706,-32.8805132674,1,Parque Central,1655357.93265,0,alto
11731,Morera,02/06/2010 10:35,Medio (4 - 8 mts),164.0,Grande,-68.8509943807,-32.8668736595,6,Residencial Norte,2694682.37982,0,muy alto
24682,Paraiso,19/01/2011 09:26,Medio (4 - 8 mts),91.0,Grande,-68.8429319989,-32.8964574916,2,Barrio Civico,2366816.36021,0,medio
8197,Fresno europeo,15/03/2011 11:50,Alto (> 8 mts),100.0,Grande,-68.8411357304,-32.8923541305,2,Barrio Civico,2366816.36021,0,medio
9619,Fresno europeo,27/01/2011 10:49,Medio (4 - 8 mts),100.0,Grande,-68.8504266631,-32.8640943714,6,Residencial Norte,2694682.37982,0,medio
18701,Fresno americano,04/07/2011 10:36,Alto (> 8 mts),100.0,Grande,-68.8354044189,-32.8749426359,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
1403,Acer,23/11/2011 10:06,Medio (4 - 8 mts),60.0,Mediano,-68.8714382283,-32.8797392407,7,Residencial Parque,1786336.08966,0,bajo
36389,Fresno europeo,21/03/2011 12:45,Alto (> 8 mts),87.0,Grande,-68.8516916511,-32.8796898647,6,Residencial Norte,2694682.37982,0,medio
19255,Pltano,03/08/2011 12:26,Medio (4 - 8 mts),40.0,Mediano,-68.8379324505,-32.8705107795,4,Cuarta Oeste,1173332.70145,0,bajo
36056,Morera,17/03/2011 13:08,Alto (> 8 mts),95.0,Grande,-68.857455198,-32.8756002624,6,Residencial Norte,2694682.37982,0,medio
15871,Acer,28/11/2011 21:02,Medio (4 - 8 mts),40.0,Mediano,-68.8724908521,-32.8770163468,7,Residencial Parque,1786336.08966,0,bajo
13308,Paraiso,25/02/2011 09:19,Alto (> 8 mts),140.0,Grande,-68.8476837756,-32.8655275311,6,Residencial Norte,2694682.37982,0,alto
42910,Olmo comun,29/09/2011 11:10,Medio (4 - 8 mts),30.0,Mediano,-68.8336673466,-32.8767387655,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
21762,Pltano,23/05/2011 09:17,Medio (4 - 8 mts),150.0,Grande,-68.8569662675,-32.8950676477,5,Residencial Sur,2423808.92355,0,alto
43806,Fresno europeo,18/10/2011 16:22,Medio (4 - 8 mts),106.0,Grande,-68.8318138143,-32.8825001716,3,Parque O'Higgins,1531146.02653,0,medio
14424,Morera,02/12/2011 09:37,Bajo (2 - 4 mts),28.0,Mediano,-68.8787487338,-32.8684500339,8,Aeroparque,2203364.73622,0,bajo
3327,Paraiso sombrilla,03/10/2011 09:24,Medio (4 - 8 mts),115.0,Grande,-68.8310288635,-32.8790223906,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
39322,Morera,30/12/2010 11:49,Medio (4 - 8 mts),80.0,Grande,-68.855968111,-32.8713572603,6,Residencial Norte,2694682.37982,0,medio
25137,Morera,11/02/2011 08:37,Alto (> 8 mts),150.0,Grande,-68.8373260791,-32.8991024371,2,Barrio Civico,2366816.36021,1,alto
3138,Morera,09/09/2011 08:54,Alto (> 8 mts),190.0,Grande,-68.8247943939,-32.8729006018,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
3897,Caducifolio,01/09/2011 11:14,Muy bajo (1 - 2 mts),22.0,Mediano,-68.8193095316,-32.8707491804,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
41561,Morera,06/05/2011 12:34,Medio (4 - 8 mts),70.0,Grande,-68.8413361493,-32.8796159322,1,Parque Central,1655357.93265,0,medio
25406,Morera,14/02/2011 12:56,Alto (> 8 mts),250.0,Grande,-68.8369563536,-32.9009380362,2,Barrio Civico,2366816.36021,1,muy alto
8941,Fresno americano,20/01/2011 12:49,Muy bajo (1 - 2 mts),5.0,Chico,-68.8478446248,-32.8676888336,6,Residencial Norte,2694682.37982,0,bajo
36021,Morera,18/03/2011 11:19,Alto (> 8 mts),170.0,Grande,-68.8560587099,-32.8754634091,6,Residencial Norte,2694682.37982,0,muy alto
1527,Fresno americano,24/11/2011 10:04,Bajo (2 - 4 mts),24.0,Mediano,-68.8735573741,-32.8783715075,7,Residencial Parque,1786336.08966,0,bajo
47043,Paraiso,15/09/2011 10:02,Alto (> 8 mts),188.0,Grande,-68.8319374243,-32.8719901186,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
32076,Morera,08/06/2011 09:24,Alto (> 8 mts),152.0,Grande,-68.8594328787,-32.887042731,5,Residencial Sur,2423808.92355,0,alto
9660,Morera,25/01/2011 09:45,Alto (> 8 mts),124.0,Grande,-68.8491891137,-32.8631285937,6,Residencial Norte,2694682.37982,0,alto
29269,Fresno americano,23/02/2011 14:53,Alto (> 8 mts),240.0,Grande,-68.8444104668,-32.8885152603,2,Barrio Civico,2366816.36021,0,muy alto
14738,Prunas,05/12/2011 12:03,Muy bajo (1 - 2 mts),10.0,Chico,-68.8790141473,-32.8698686122,8,Aeroparque,2203364.73622,0,bajo
40951,Pltano,18/04/2011 15:28,Alto (> 8 mts),158.0,Grande,-68.8406593289,-32.8849125158,1,Parque Central,1655357.93265,0,muy alto
34845,Ailanthus,30/03/2011 09:50,Medio (4 - 8 mts),25.0,Mediano,-68.8514347567,-32.8768723993,6,Residencial Norte,2694682.37982,0,bajo
1215,Caducifolio,29/11/2011 12:26,Muy bajo (1 - 2 mts),30.0,Mediano,-68.8763918393,-32.8647590482,8,Aeroparque,2203364.73622,0,bajo
47330,Pltano,21/09/2011 14:19,Alto (> 8 mts),190.0,Grande,-68.8309105579,-32.8740867957,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
17799,Paraiso,22/07/2011 13:27,Alto (> 8 mts),107.0,Grande,-68.8430500102,-32.8688019168,4,Cuarta Oeste,1173332.70145,0,medio
8891,Morera,05/04/2010 11:34,Medio (4 - 8 mts),65.0,Grande,-68.8536966656,-32.8673399766,6,Residencial Norte,2694682.37982,0,medio
38544,Fresno europeo,20/12/2010 10:48,Muy bajo (1 - 2 mts),5.0,Chico,-68.8532948058,-32.871628633,6,Residencial Norte,2694682.37982,0,bajo
43377,Morera,25/10/2011 16:48,Medio (4 - 8 mts),130.0,Grande,-68.8337519562,-32.8809861223,3,Parque O'Higgins,1531146.02653,1,alto
7321,Morera,22/06/2011 09:48,Alto (> 8 mts),115.0,Grande,-68.8612534809,-32.9013228731,5,Residencial Sur,2423808.92355,1,alto
30252,Morera,09/03/2011 13:41,Alto (> 8 mts),131.0,Grande,-68.842697592,-32.8901175876,2,Barrio Civico,2366816.36021,0,alto
18174,Morera,26/07/2011 09:10,Alto (> 8 mts),140.0,Grande,-68.8397230304,-32.8695948082,4,Cuarta Oeste,1173332.70145,0,alto
2628,Fresno europeo,26/10/2011 16:22,Bajo (2 - 4 mts),20.0,Chico,-68.832040044,-32.8801040644,3,Parque O'Higgins,1531146.02653,0,bajo
8499,Paraiso,15/02/2011 09:20,Alto (> 8 mts),210.0,Grande,-68.8350549613,-32.8968474508,2,Barrio Civico,2366816.36021,1,muy alto
12254,Pltano,17/01/2011 13:15,Alto (> 8 mts),250.0,Grande,-68.8459860894,-32.8681057049,6,Residencial Norte,2694682.37982,0,muy alto
17406,Morera,22/07/2011 09:41,Alto (> 8 mts),125.0,Grande,-68.8409025382,-32.866079242,4,Cuarta Oeste,1173332.70145,0,alto
35929,Pltano,28/03/2011 10:13,Alto (> 8 mts),170.0,Grande,-68.8538555992,-32.8764195353,6,Residencial Norte,2694682.37982,0,muy alto
44042,Morera,18/10/2011 12:40,Alto (> 8 mts),112.0,Grande,-68.8325488439,-32.8855641224,3,Parque O'Higgins,1531146.02653,1,alto
5225,Pltano,05/05/2011 12:53,Bajo (2 - 4 mts),26.0,Mediano,-68.8412966815,-32.8746996806,1,Parque Central,1655357.93265,0,bajo
36205,Pltano,30/03/2011 13:01,Alto (> 8 mts),240.0,Grande,-68.8550663725,-32.8774157826,6,Residencial Norte,2694682.37982,0,muy alto
342,Morera,07/03/2012 09:48,Medio (4 - 8 mts),120.0,Grande,-68.8213364357,-32.8677165205,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
13678,Olmo bola,23/02/2011 11:48,Bajo (2 - 4 mts),90.0,Grande,-68.8527107319,-32.8651885663,6,Residencial Norte,2694682.37982,0,medio
16030,Morera,16/08/2011 10:30,Medio (4 - 8 mts),110.0,Grande,-68.8458020478,-32.8731408659,6,Residencial Norte,2694682.37982,0,medio
48255,Morera,02/09/2011 10:11,Alto (> 8 mts),168.0,Grande,-68.8303794929,-32.8702720019,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
7209,Tipa,16/06/2011 09:42,Alto (> 8 mts),73.0,Grande,-68.8604522374,-32.8981651453,5,Residencial Sur,2423808.92355,0,medio
13271,Morera,23/02/2011 12:23,Alto (> 8 mts),180.0,Grande,-68.8476757673,-32.8646708829,6,Residencial Norte,2694682.37982,0,muy alto
12163,Eucalyptus,19/01/2011 11:29,Alto (> 8 mts),90.0,Grande,-68.8470197584,-32.8676289776,6,Residencial Norte,2694682.37982,0,medio
1947,Acacia SP,18/11/2011 17:01,Muy bajo (1 - 2 mts),8.0,Chico,-68.859195367,-32.8706653808,6,Residencial Norte,2694682.37982,0,bajo
26166,Olmo comun,14/11/2011 17:16,Medio (4 - 8 mts),170.0,Grande,-68.8298679946,-32.8868356768,3,Parque O'Higgins,1531146.02653,0,muy alto
40821,Fresno europeo,26/04/2011 17:21,Medio (4 - 8 mts),36.0,Mediano,-68.8391965947,-32.8843481681,1,Parque Central,1655357.93265,0,bajo
35684,Morera,18/03/2011 09:27,Medio (4 - 8 mts),140.0,Grande,-68.8547827956,-32.8741898246,6,Residencial Norte,2694682.37982,0,alto
40029,Morera,19/04/2011 09:17,Medio (4 - 8 mts),110.0,Grande,-68.8438339749,-32.8784172993,1,Parque Central,1655357.93265,0,medio
40370,Pltano,11/04/2011 09:48,Alto (> 8 mts),176.0,Grande,-68.844204933,-32.8828448305,1,Parque Central,1655357.93265,0,muy alto
45248,Fresno europeo,29/09/2011 11:23,Alto (> 8 mts),170.0,Grande,-68.8232911688,-32.8728292959,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
24246,Acer,27/01/2011 09:11,Medio (4 - 8 mts),230.0,Grande,-68.8441531159,-32.9012429894,2,Barrio Civico,2366816.36021,0,muy alto
44579,Pltano,20/10/2011 07:29,Alto (> 8 mts),195.0,Grande,-68.8350402778,-32.8847916752,3,Parque O'Higgins,1531146.02653,0,muy alto
29069,Pltano,18/04/2011 09:43,Alto (> 8 mts),200.0,Grande,-68.8450861069,-32.8870404803,1,Parque Central,1655357.93265,0,muy alto
44311,Fresno europeo,12/10/2011 17:31,Alto (> 8 mts),140.0,Grande,-68.8357027022,-32.8810564225,1,Parque Central,1655357.93265,0,alto
44635,Olmo comun,25/08/2011 13:06,Medio (4 - 8 mts),103.0,Grande,-68.8237706258,-32.866566449,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
44309,Fresno europeo,12/10/2011 17:41,Alto (> 8 mts),144.0,Grande,-68.8359646396,-32.8810336605,1,Parque Central,1655357.93265,0,alto
30837,Fresno europeo,14/02/2011 13:37,Alto (> 8 mts),74.0,Grande,-68.8552573207,-32.8666237146,6,Residencial Norte,2694682.37982,0,medio
7984,Pltano,18/02/2011 13:59,Alto (> 8 mts),210.0,Grande,-68.8407202772,-32.8882134722,3,Parque O'Higgins,1531146.02653,0,muy alto
17546,Morera,28/07/2011 10:27,Muy bajo (1 - 2 mts),8.0,Chico,-68.839864101,-32.8671005292,4,Cuarta Oeste,1173332.70145,0,bajo
744,Paraiso,20/12/2011 17:13,Muy bajo (1 - 2 mts),18.0,Chico,-68.8804494726,-32.8712233306,8,Aeroparque,2203364.73622,0,bajo
21518,Fresno europeo,12/05/2011 10:46,Alto (> 8 mts),85.0,Grande,-68.8540334167,-32.8936806876,5,Residencial Sur,2423808.92355,0,medio
11959,Morera,02/06/2010 11:43,Medio (4 - 8 mts),205.0,Grande,-68.8516259657,-32.8682510774,6,Residencial Norte,2694682.37982,0,muy alto
40137,Perenne,14/04/2011 08:54,Medio (4 - 8 mts),240.0,Grande,-68.8434182383,-32.880150555,1,Parque Central,1655357.93265,0,muy alto
13830,Morera,25/01/2011 09:53,Alto (> 8 mts),130.0,Grande,-68.849168959,-32.8632853327,6,Residencial Norte,2694682.37982,0,alto
35347,Fresno europeo,22/06/2011 15:13,Bajo (2 - 4 mts),110.0,Grande,-68.8536281342,-32.8837464277,5,Residencial Sur,2423808.92355,0,medio
13408,Morera,06/04/2011 12:51,Medio (4 - 8 mts),160.0,Grande,-68.8437579723,-32.8658213492,4,Cuarta Oeste,1173332.70145,0,muy alto
25831,Morera,03/02/2011 18:35,Alto (> 8 mts),142.0,Grande,-68.8396300928,-32.9025316835,2,Barrio Civico,2366816.36021,0,alto
41907,Morera,18/04/2011 10:13,Alto (> 8 mts),100.0,Grande,-68.8429129571,-32.8787812415,1,Parque Central,1655357.93265,0,medio
35279,Fresno europeo,24/06/2011 08:50,Bajo (2 - 4 mts),28.0,Mediano,-68.8525808922,-32.8835941641,5,Residencial Sur,2423808.92355,0,bajo
34029,Fresno europeo,27/05/2011 11:18,Bajo (2 - 4 mts),26.0,Mediano,-68.8547002786,-32.884161194,5,Residencial Sur,2423808.92355,0,bajo
29627,Morera,23/03/2011 19:34,Alto (> 8 mts),172.0,Grande,-68.8435079541,-32.8943437489,2,Barrio Civico,2366816.36021,0,muy alto
30376,Morera,03/03/2011 12:44,Medio (4 - 8 mts),100.0,Grande,-68.839291749,-32.8897880387,3,Parque O'Higgins,1531146.02653,0,medio
7214,Morera,28/06/2011 09:10,Medio (4 - 8 mts),60.0,Mediano,-68.8612379406,-32.8981478885,5,Residencial Sur,2423808.92355,0,bajo
38400,Paraiso,04/11/2010 12:05,Alto (> 8 mts),95.0,Grande,-68.8522380236,-32.8694750319,6,Residencial Norte,2694682.37982,0,medio
12263,Morera,10/01/2011 09:46,Alto (> 8 mts),150.0,Grande,-68.8449079186,-32.868409693,4,Cuarta Oeste,1173332.70145,0,alto
34691,Morera,31/03/2011 11:16,Alto (> 8 mts),132.0,Grande,-68.8496756054,-32.877103746,6,Residencial Norte,2694682.37982,0,alto
25176,Morera,09/02/2011 15:51,Medio (4 - 8 mts),120.0,Grande,-68.8355528422,-32.898779235,2,Barrio Civico,2366816.36021,0,alto
24990,Olmo comun,16/02/2011 08:45,Alto (> 8 mts),128.0,Grande,-68.8374399991,-32.8966372324,2,Barrio Civico,2366816.36021,0,alto
35339,Morera,22/06/2011 15:36,Medio (4 - 8 mts),120.0,Grande,-68.8543933443,-32.8835825816,5,Residencial Sur,2423808.92355,0,alto
5459,Morera,13/04/2011 10:07,Medio (4 - 8 mts),160.0,Grande,-68.8432690002,-32.8795605607,1,Parque Central,1655357.93265,1,muy alto
37086,Fresno europeo,06/04/2011 09:27,Medio (4 - 8 mts),130.0,Grande,-68.8578240394,-32.8764494267,7,Residencial Parque,1786336.08966,0,alto
29005,Pltano,20/04/2011 11:56,Alto (> 8 mts),150.0,Grande,-68.8451884732,-32.8868030112,1,Parque Central,1655357.93265,0,alto
23629,Paraiso,20/01/2011 19:15,Alto (> 8 mts),110.0,Grande,-68.8484480545,-32.9009130468,2,Barrio Civico,2366816.36021,0,medio
31169,Morera,07/02/2011 12:29,Muy bajo (1 - 2 mts),5.0,Chico,-68.854968948,-32.8637804931,6,Residencial Norte,2694682.37982,0,bajo
11304,Prunas,21/01/2011 10:27,Bajo (2 - 4 mts),160.0,Grande,-68.8472913471,-32.9025083636,2,Barrio Civico,2366816.36021,0,muy alto
10051,Morera,28/10/2010 10:01,Medio (4 - 8 mts),80.0,Grande,-68.8479572787,-32.8703662425,6,Residencial Norte,2694682.37982,0,medio
24802,Pltano,18/02/2011 08:37,Alto (> 8 mts),240.0,Grande,-68.8409622467,-32.8970835703,2,Barrio Civico,2366816.36021,0,muy alto
15367,Paraiso,16/11/2011 12:19,Medio (4 - 8 mts),110.0,Grande,-68.8607476383,-32.870370074,7,Residencial Parque,1786336.08966,0,medio
15049,Acacia SP,21/12/2011 16:43,Bajo (2 - 4 mts),70.0,Grande,-68.8819403592,-32.8724946348,8,Aeroparque,2203364.73622,0,medio
16520,Morera,19/07/2011 11:34,Alto (> 8 mts),200.0,Grande,-68.8411816321,-32.8642713374,4,Cuarta Oeste,1173332.70145,1,muy alto
16065,Prunas,15/07/2011 08:51,Medio (4 - 8 mts),80.0,Grande,-68.8439200588,-32.8712713587,4,Cuarta Oeste,1173332.70145,0,medio
37517,Paraiso,15/11/2010 10:51,Alto (> 8 mts),150.0,Grande,-68.8563864041,-32.8700905294,6,Residencial Norte,2694682.37982,0,alto
36007,Morera,21/03/2011 09:10,Alto (> 8 mts),198.0,Grande,-68.8560188058,-32.8758230488,6,Residencial Norte,2694682.37982,0,muy alto
428,Morera,06/03/2012 11:55,Medio (4 - 8 mts),170.0,Grande,-68.8174186491,-32.8677045069,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
4634,Jacarand,04/08/2011 10:47,Medio (4 - 8 mts),38.0,Mediano,-68.8339124191,-32.8637909293,4,Cuarta Oeste,1173332.70145,1,bajo
6163,Pltano,18/04/2011 15:31,Medio (4 - 8 mts),38.0,Mediano,-68.8406931671,-32.8850499371,1,Parque Central,1655357.93265,0,bajo
23460,Morera,24/01/2011 15:13,Alto (> 8 mts),176.0,Grande,-68.8490660344,-32.9016575199,2,Barrio Civico,2366816.36021,0,muy alto
14668,Paraiso sombrilla,15/12/2011 17:20,Muy bajo (1 - 2 mts),16.0,Chico,-68.8818637682,-32.8672761577,8,Aeroparque,2203364.73622,0,bajo
708,Morera,17/12/2011 08:45,Muy bajo (1 - 2 mts),5.0,Chico,-68.8812120369,-32.8733965569,8,Aeroparque,2203364.73622,0,bajo
28533,Morera,21/02/2011 10:21,Alto (> 8 mts),111.0,Grande,-68.8485047497,-32.8890588928,5,Residencial Sur,2423808.92355,0,alto
39658,Morera,22/10/2010 09:53,Alto (> 8 mts),170.0,Grande,-68.8466878639,-32.868658395,6,Residencial Norte,2694682.37982,0,muy alto
24637,Pltano,17/01/2011 12:02,Alto (> 8 mts),250.0,Grande,-68.8418679648,-32.899726942,2,Barrio Civico,2366816.36021,0,muy alto
31204,Morera,07/02/2011 08:44,Medio (4 - 8 mts),62.0,Grande,-68.8535513454,-32.864082824,6,Residencial Norte,2694682.37982,0,medio
41223,Morera,15/04/2011 13:36,Alto (> 8 mts),160.0,Grande,-68.8385684523,-32.8819891005,1,Parque Central,1655357.93265,0,muy alto
15659,Paraiso,15/11/2011 17:11,Bajo (2 - 4 mts),64.0,Grande,-68.8621841679,-32.8718236393,7,Residencial Parque,1786336.08966,0,medio
16121,Fresno europeo,18/07/2011 12:49,Alto (> 8 mts),102.0,Grande,-68.8445172272,-32.8730939203,6,Residencial Norte,2694682.37982,0,medio
7820,Morera,10/05/2011 13:17,Medio (4 - 8 mts),100.0,Grande,-68.8588087663,-32.8854320455,5,Residencial Sur,2423808.92355,1,medio
36369,Braquiquito,17/03/2011 12:10,Medio (4 - 8 mts),35.0,Mediano,-68.852617508,-32.8778807882,6,Residencial Norte,2694682.37982,0,bajo
8430,Olmo comun,08/02/2011 15:56,Medio (4 - 8 mts),72.0,Grande,-68.8387729559,-32.9012314375,2,Barrio Civico,2366816.36021,0,medio
46606,Paraiso,05/09/2011 10:06,Alto (> 8 mts),114.0,Grande,-68.8318092949,-32.8691115584,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
27120,Pltano,27/10/2011 08:43,Muy bajo (1 - 2 mts),8.0,Chico,-68.8388078312,-32.888880812,3,Parque O'Higgins,1531146.02653,0,bajo
7339,Fresno europeo,21/06/2011 11:03,Alto (> 8 mts),90.0,Grande,-68.8604836072,-32.9004982828,5,Residencial Sur,2423808.92355,0,medio
40388,Olmo comun,08/04/2011 12:43,Alto (> 8 mts),90.0,Grande,-68.8444891644,-32.8815780085,1,Parque Central,1655357.93265,0,medio
10314,Paraiso,29/11/2010 10:13,Muy bajo (1 - 2 mts),10.0,Chico,-68.8575193007,-32.8723877121,6,Residencial Norte,2694682.37982,0,bajo
21702,Fresno europeo,09/06/2011 11:47,Medio (4 - 8 mts),78.0,Grande,-68.8570006741,-32.8957367886,5,Residencial Sur,2423808.92355,0,medio
18418,Morera,11/07/2011 11:25,Alto (> 8 mts),140.0,Grande,-68.8390902049,-32.8739433514,4,Cuarta Oeste,1173332.70145,0,alto
22936,Morera,19/05/2011 15:35,Medio (4 - 8 mts),162.0,Grande,-68.8552385529,-32.900448069,5,Residencial Sur,2423808.92355,1,muy alto
35486,Morera,08/04/2011 10:45,Alto (> 8 mts),116.0,Grande,-68.8566171054,-32.8813898894,7,Residencial Parque,1786336.08966,0,alto
893,Paraiso,17/01/2012 10:29,Alto (> 8 mts),180.0,Grande,-68.8472490009,-32.8732860024,6,Residencial Norte,2694682.37982,0,muy alto
46114,Morera,05/10/2011 11:22,Alto (> 8 mts),200.0,Grande,-68.8249257915,-32.8744069034,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
40283,Morera,11/04/2011 09:23,Medio (4 - 8 mts),160.0,Grande,-68.8450504368,-32.8812540957,1,Parque Central,1655357.93265,1,muy alto
8191,Morera,15/03/2011 09:16,Alto (> 8 mts),170.0,Grande,-68.8402546782,-32.8917075505,2,Barrio Civico,2366816.36021,0,muy alto
41097,Pltano,02/05/2011 15:19,Alto (> 8 mts),178.0,Grande,-68.8374667154,-32.8827887093,1,Parque Central,1655357.93265,0,muy alto
42853,Morera,04/10/2011 13:22,Alto (> 8 mts),120.0,Grande,-68.8321897994,-32.8775523735,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
3931,Fresno europeo,31/08/2011 11:55,Alto (> 8 mts),123.0,Grande,-68.8218768896,-32.8706435717,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
31617,Pltano,10/06/2011 09:29,Alto (> 8 mts),190.0,Grande,-68.8604255347,-32.8879627572,5,Residencial Sur,2423808.92355,0,muy alto
36514,Morera,06/04/2011 10:43,Alto (> 8 mts),152.0,Grande,-68.8562371496,-32.8783155811,6,Residencial Norte,2694682.37982,0,alto
50,Fresno europeo,01/03/2012 08:19,Medio (4 - 8 mts),160.0,Grande,-68.8559959252,-32.8968869126,5,Residencial Sur,2423808.92355,0,muy alto
34441,Morera,09/03/2011 12:40,Alto (> 8 mts),124.0,Grande,-68.8502222608,-32.8740695712,6,Residencial Norte,2694682.37982,0,alto
30397,Morera,04/03/2011 09:49,Alto (> 8 mts),140.0,Grande,-68.8404402581,-32.8903772355,3,Parque O'Higgins,1531146.02653,0,alto
